#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        3028    -5.92684    -5.99306  0.00208345
        3029    -5.92561    -5.99303  0.00208288
        3030    -5.92467    -5.99301  0.00208232
        3031    -5.92372    -5.99299  0.00208176
        3032    -5.92276    -5.99297   0.0020812
        3033    -5.92149    -5.99294  0.00208065
        3034    -5.92022    -5.99292   0.0020801
        3035    -5.91895    -5.99289  0.00207956
        3036    -5.91753    -5.99287  0.00207902
        3037    -5.91642    -5.99284  0.00207849
        3038    -5.91562    -5.99282  0.00207796
        3039    -5.91499    -5.99279  0.00207743
        3040    -5.91422    -5.99277  0.00207691
        3041    -5.91346    -5.99274  0.00207639
        3042    -5.91259    -5.99271  0.00207587
        3043    -5.91203    -5.99269  0.00207536
        3044    -5.91091    -5.99266  0.00207485
        3045    -5.91012    -5.99263  0.00207435
        3046    -5.90936    -5.99261  0.00207385
        3047     -5.9085    -5.99258  0.00207335
        3048    -5.90737    -5.99255  0.00207286
        3049    -5.90705    -5.99252  0.00207237
        3050    -5.90632    -5.99249  0.00207188
        3051    -5.90535    -5.99247   0.0020714
        3052    -5.90489    -5.99244  0.00207092
        3053    -5.90419    -5.99241  0.00207044
        3054    -5.90385    -5.99238  0.00206997
        3055    -5.90388    -5.99235  0.00206949
        3056    -5.90339    -5.99232  0.00206902
        3057    -5.90312    -5.99229  0.00206855
        3058    -5.90322    -5.99226  0.00206808
        3059    -5.90341    -5.99223  0.00206761
        3060    -5.90323    -5.99221  0.00206714
        3061    -5.90358    -5.99218  0.00206666
        3062    -5.90387    -5.99215  0.00206619
        3063     -5.9044    -5.99212  0.00206571
        3064    -5.90488    -5.99209  0.00206524
        3065    -5.90529    -5.99206  0.00206476
        3066     -5.9061    -5.99203  0.00206427
        3067      -5.907    -5.99201  0.00206379
        3068      -5.908    -5.99198   0.0020633
        3069    -5.90879    -5.99195   0.0020628
        3070    -5.90953    -5.99192   0.0020623
        3071    -5.91082     -5.9919   0.0020618
        3072    -5.91161    -5.99187   0.0020613
        3073    -5.91295    -5.99185  0.00206079
        3074    -5.91423    -5.99182  0.00206027
        3075    -5.91575     -5.9918  0.00205975
        3076    -5.91752    -5.99177  0.00205922
        3077    -5.91893    -5.99175  0.00205869
        3078    -5.92042    -5.99173  0.00205815
        3079    -5.92276     -5.9917   0.0020576
        3080    -5.92473    -5.99168  0.00205705
        3081    -5.92677    -5.99166  0.00205649
        3082    -5.92904    -5.99164  0.00205592
        3083    -5.93123    -5.99162  0.00205535
        3084    -5.93349     -5.9916  0.00205477
        3085    -5.93612    -5.99158  0.00205418
        3086    -5.93865    -5.99157  0.00205359
        3087    -5.94108    -5.99155  0.00205299
        3088    -5.94416    -5.99153  0.00205238
        3089    -5.94698    -5.99152  0.00205177
        3090    -5.94969    -5.99151  0.00205115
        3091    -5.95228    -5.99149  0.00205052
        3092    -5.95504    -5.99148  0.00204989
        3093    -5.95752    -5.99147  0.00204926
        3094     -5.9597    -5.99146  0.00204862
        3095     -5.9625    -5.99145  0.00204798
        3096     -5.9656    -5.99144  0.00204734
        3097    -5.96778    -5.99144  0.00204669
        3098     -5.9701    -5.99143  0.00204604
        3099     -5.9727    -5.99142  0.00204539
        3100    -5.97527    -5.99142  0.00204474
        3101    -5.97796    -5.99141  0.00204408
        3102    -5.97985    -5.99141  0.00204343
        3103    -5.98275    -5.99141  0.00204277
        3104     -5.9853     -5.9914  0.00204211
        3105    -5.98748     -5.9914  0.00204146
        3106     -5.9896     -5.9914   0.0020408
        3107     -5.9921     -5.9914  0.00204014
        3108    -5.99422     -5.9914  0.00203949
        3109    -5.99641    -5.99141  0.00203883
        3110     -5.9982    -5.99141  0.00203818
        3111    -5.99976    -5.99141  0.00203752
        3112    -6.00151    -5.99141  0.00203687
        3113    -6.00362    -5.99142  0.00203622
        3114    -6.00517    -5.99142  0.00203557
        3115    -6.00662    -5.99143  0.00203492
        3116    -6.00764    -5.99143  0.00203428
        3117    -6.00916    -5.99144  0.00203363
        3118    -6.01025    -5.99144  0.00203299
        3119    -6.01107    -5.99145  0.00203235
        3120    -6.01176    -5.99146  0.00203171
        3121    -6.01218    -5.99146  0.00203107
        3122    -6.01308    -5.99147  0.00203043
        3123    -6.01354    -5.99148  0.00202979
        3124    -6.01358    -5.99148  0.00202915
        3125    -6.01363    -5.99149  0.00202852
        3126    -6.01355     -5.9915  0.00202788
        3127    -6.01319    -5.99151  0.00202724
        3128    -6.01301    -5.99151  0.00202661
        3129    -6.01285    -5.99152  0.00202597
        3130    -6.01256    -5.99153  0.00202533
        3131    -6.01214    -5.99153   0.0020247
        3132    -6.01145    -5.99154  0.00202406
        3133    -6.01048    -5.99154  0.00202342
        3134     -6.0094    -5.99155  0.00202279
        3135     -6.0085    -5.99156  0.00202215
        3136    -6.00749    -5.99156  0.00202151
        3137    -6.00652    -5.99157  0.00202087
        3138    -6.00514    -5.99157  0.00202023
        3139    -6.00366    -5.99157  0.00201959
        3140    -6.00224    -5.99158  0.00201895
        3141    -6.00074    -5.99158  0.00201831
        3142    -5.99899    -5.99158  0.00201767
        3143    -5.99733    -5.99158  0.00201703
        3144    -5.99483    -5.99159  0.00201639
        3145    -5.99272    -5.99159  0.00201575
        3146    -5.99086    -5.99159   0.0020151
        3147    -5.98894    -5.99158  0.00201446
        3148    -5.98668    -5.99158  0.00201383
        3149    -5.98437    -5.99158  0.00201319
        3150    -5.98249    -5.99158  0.00201255
        3151    -5.98044    -5.99157  0.00201191
        3152    -5.97822    -5.99157  0.00201128
        3153    -5.97599    -5.99157  0.00201065
        3154    -5.97391    -5.99156  0.00201002
        3155    -5.97214    -5.99155  0.00200939
        3156    -5.97009    -5.99155  0.00200877
        3157    -5.96745    -5.99154  0.00200814
        3158     -5.9653    -5.99153  0.00200753
        3159    -5.96303    -5.99152  0.00200691
        3160    -5.96111    -5.99151   0.0020063
        3161    -5.95909     -5.9915  0.00200569
        3162    -5.95728    -5.99149  0.00200509
        3163    -5.95538    -5.99148  0.00200448
        3164    -5.95371    -5.99147  0.00200389
        3165     -5.9515    -5.99146  0.00200329
        3166    -5.94953    -5.99144   0.0020027
        3167     -5.9484    -5.99143  0.00200212
        3168    -5.94661    -5.99141  0.00200154
        3169    -5.94537     -5.9914  0.00200096
        3170    -5.94392    -5.99138  0.00200038
        3171    -5.94288    -5.99137  0.00199981
        3172     -5.9421    -5.99135  0.00199924
        3173    -5.94097    -5.99134  0.00199867
        3174    -5.93995    -5.99132  0.00199811
        3175    -5.93934    -5.99131  0.00199755
        3176    -5.93929    -5.99129  0.00199698
        3177    -5.93905    -5.99127  0.00199642
        3178    -5.93877    -5.99126  0.00199586
        3179    -5.93875    -5.99124   0.0019953
        3180    -5.93807    -5.99122  0.00199475
        3181    -5.93811    -5.99121  0.00199419
        3182    -5.93794    -5.99119  0.00199363
        3183    -5.93818    -5.99117  0.00199308
        3184     -5.9382    -5.99116  0.00199252
        3185    -5.93832    -5.99114  0.00199196
        3186    -5.93867    -5.99112  0.00199141
        3187    -5.93895    -5.99111  0.00199085
        3188    -5.93977    -5.99109  0.00199029
        3189    -5.94051    -5.99107  0.00198973
        3190    -5.94102    -5.99106  0.00198917
        3191    -5.94189    -5.99104   0.0019886
        3192    -5.94298    -5.99103  0.00198804
        3193    -5.94367    -5.99101  0.00198747
        3194    -5.94411      -5.991   0.0019869
        3195    -5.94476    -5.99098  0.00198633
        3196    -5.94575    -5.99097  0.00198576
        3197    -5.94663    -5.99096  0.00198519
        3198    -5.94739    -5.99094  0.00198461
        3199    -5.94834    -5.99093  0.00198404
        3200    -5.94948    -5.99092  0.00198346
        3201    -5.95064     -5.9909  0.00198288
        3202    -5.95152    -5.99089   0.0019823
        3203    -5.95304    -5.99088  0.00198172
        3204    -5.95427    -5.99087  0.00198113
        3205    -5.95551    -5.99086  0.00198054
        3206    -5.95708    -5.99085  0.00197995
        3207    -5.95851    -5.99084  0.00197936
        3208    -5.95995    -5.99083  0.00197877
        3209     -5.9614    -5.99082  0.00197817
        3210    -5.96271    -5.99081  0.00197758
        3211    -5.96403     -5.9908  0.00197698
        3212    -5.96536    -5.99079  0.00197638
        3213    -5.96639    -5.99079  0.00197578
        3214    -5.96757    -5.99078  0.00197518
        3215    -5.96891    -5.99077  0.00197457
        3216    -5.97041    -5.99077  0.00197397
        3217     -5.9716    -5.99076  0.00197336
        3218     -5.9731    -5.99075  0.00197276
        3219    -5.97445    -5.99075  0.00197215
        3220    -5.97549    -5.99074  0.00197155
        3221    -5.97683    -5.99074  0.00197094
        3222    -5.97802    -5.99074  0.00197033
        3223    -5.97906    -5.99073  0.00196972
        3224    -5.98039    -5.99073  0.00196911
        3225    -5.98202    -5.99073  0.00196851
        3226    -5.98334    -5.99072   0.0019679
        3227    -5.98495    -5.99072  0.00196729
        3228    -5.98655    -5.99072  0.00196668
        3229    -5.98784    -5.99072  0.00196607
        3230    -5.98943    -5.99072  0.00196546
        3231    -5.99024    -5.99072  0.00196485
        3232     -5.9918    -5.99072  0.00196424
        3233    -5.99305    -5.99072  0.00196364
        3234    -5.99443    -5.99072  0.00196303
        3235    -5.99595    -5.99072  0.00196242
        3236    -5.99714    -5.99073  0.00196182
        3237    -5.99818    -5.99073  0.00196121
        3238     -5.9998    -5.99073  0.00196061
        3239     -6.0011    -5.99073  0.00196001
        3240    -6.00239    -5.99074  0.00195941
        3241    -6.00366    -5.99074  0.00195881
        3242    -6.00492    -5.99075  0.00195821
        3243    -6.00631    -5.99075  0.00195761
        3244    -6.00723    -5.99076  0.00195701
        3245    -6.00828    -5.99076  0.00195642
        3246    -6.00978    -5.99077  0.00195582
        3247    -6.01081    -5.99077  0.00195523
        3248    -6.01243    -5.99078  0.00195464
        3249    -6.01327    -5.99079  0.00195405
        3250    -6.01441    -5.99079  0.00195346
        3251    -6.01508     -5.9908  0.00195288
        3252    -6.01559    -5.99081  0.00195229
        3253    -6.01654    -5.99082  0.00195171
        3254    -6.01718    -5.99082  0.00195112
        3255    -6.01811    -5.99083  0.00195054
        3256    -6.01888    -5.99084  0.00194996
        3257    -6.01995    -5.99085  0.00194938
        3258     -6.0207    -5.99086  0.00194881
        3259     -6.0219    -5.99087  0.00194823
        3260    -6.02279    -5.99088  0.00194766
        3261    -6.02336    -5.99089  0.00194709
        3262    -6.02424     -5.9909  0.00194652
        3263     -6.0251    -5.99091  0.00194595
        3264     -6.0258    -5.99092  0.00194538
        3265    -6.02649    -5.99093  0.00194482
        3266    -6.02717    -5.99094  0.00194425
        3267    -6.02739    -5.99095  0.00194369
        3268    -6.02851    -5.99097  0.00194313
        3269    -6.02961    -5.99098  0.00194257
        3270    -6.03055    -5.99099  0.00194201
        3271    -6.03117      -5.991  0.00194146
        3272    -6.03193    -5.99101  0.00194091
        3273    -6.03268    -5.99103  0.00194035
        3274     -6.0337    -5.99104  0.00193981
        3275    -6.03456    -5.99105  0.00193926
        3276     -6.0357    -5.99107  0.00193871
        3277    -6.03636    -5.99108  0.00193817
        3278    -6.03685    -5.99109  0.00193763
        3279    -6.03762    -5.99111  0.00193709
        3280    -6.03821    -5.99112  0.00193655
        3281    -6.03909    -5.99114  0.00193602
        3282    -6.03963    -5.99115  0.00193549
        3283    -6.04015    -5.99117  0.00193495
        3284    -6.04094    -5.99118  0.00193442
        3285    -6.04171     -5.9912   0.0019339
        3286    -6.04215    -5.99121  0.00193337
        3287     -6.0421    -5.99123  0.00193284
        3288    -6.04324    -5.99124  0.00193232
        3289    -6.04345    -5.99126   0.0019318
        3290    -6.04332    -5.99128  0.00193128
        3291    -6.04362    -5.99129  0.00193075
        3292    -6.04405    -5.99131  0.00193023
        3293    -6.04459    -5.99132  0.00192972
        3294    -6.04496    -5.99134   0.0019292
        3295    -6.04544    -5.99136  0.00192868
        3296    -6.04605    -5.99137  0.00192817
        3297    -6.04588    -5.99139  0.00192766
        3298    -6.04599    -5.99141  0.00192714
        3299    -6.04576    -5.99142  0.00192663
        3300     -6.0458    -5.99144  0.00192612
        3301    -6.04552    -5.99146   0.0019256
        3302    -6.04535    -5.99147  0.00192509
        3303    -6.04561    -5.99149  0.00192457
        3304    -6.04569    -5.99151  0.00192406
        3305    -6.04529    -5.99152  0.00192355
        3306     -6.0447    -5.99154  0.00192303
        3307    -6.04498    -5.99155  0.00192252
        3308    -6.04508    -5.99157  0.00192201
        3309    -6.04499    -5.99159  0.00192149
        3310    -6.04472     -5.9916  0.00192098
        3311    -6.04411    -5.99162  0.00192047
